date,time,inlet_lvl_ft,inlet_temp_C,outlet_lvl_ft,outlet_temp_C
7/24/2022,3:10,NAN,NAN,0.68,NAN
7/24/2022,3:20,NAN,NAN,0.679,NAN
7/24/2022,3:30,NAN,NAN,0.678,NAN
7/24/2022,3:40,NAN,NAN,0.678,NAN
7/24/2022,3:50,NAN,NAN,0.678,NAN
7/24/2022,4:00,NAN,NAN,0.678,NAN
7/24/2022,4:10,NAN,NAN,0.678,NAN
7/24/2022,4:20,NAN,NAN,0.679,NAN
7/24/2022,4:30,NAN,NAN,0.678,NAN
7/24/2022,4:40,NAN,NAN,0.678,NAN
7/24/2022,4:50,NAN,NAN,0.678,NAN
7/24/2022,5:00,NAN,NAN,0.679,NAN
7/24/2022,5:10,NAN,NAN,0.677,NAN
7/24/2022,5:20,NAN,NAN,0.679,NAN
7/24/2022,5:30,NAN,NAN,0.678,NAN
7/24/2022,5:40,NAN,NAN,0.678,NAN
7/24/2022,5:50,NAN,NAN,0.678,NAN
7/24/2022,6:00,NAN,NAN,0.679,NAN
7/24/2022,6:10,NAN,NAN,0.678,NAN
7/24/2022,6:20,NAN,NAN,0.678,NAN
7/24/2022,6:30,NAN,NAN,0.677,NAN
7/24/2022,6:40,NAN,NAN,0.678,NAN
7/24/2022,6:50,NAN,NAN,0.677,NAN
7/24/2022,7:00,NAN,NAN,0.678,NAN
7/24/2022,7:10,NAN,NAN,0.677,NAN
7/24/2022,7:20,NAN,NAN,0.676,NAN
7/24/2022,7:30,NAN,NAN,0.679,NAN
7/24/2022,7:40,NAN,NAN,0.677,NAN
7/24/2022,7:50,NAN,NAN,0.678,NAN
7/24/2022,8:00,NAN,NAN,0.678,NAN
7/24/2022,8:10,NAN,NAN,0.677,NAN
7/24/2022,8:20,NAN,NAN,0.677,NAN
7/24/2022,8:30,NAN,NAN,0.678,NAN
7/24/2022,8:40,NAN,NAN,0.676,NAN
7/24/2022,8:50,NAN,NAN,0.678,NAN
7/24/2022,9:00,NAN,NAN,0.679,NAN
7/24/2022,9:10,NAN,NAN,0.677,NAN
7/24/2022,9:20,NAN,NAN,0.677,NAN
7/24/2022,9:30,NAN,NAN,0.679,NAN
7/24/2022,9:40,NAN,NAN,0.678,NAN
7/24/2022,9:50,NAN,NAN,0.678,NAN
7/24/2022,10:00,NAN,NAN,0.679,NAN
7/24/2022,10:10,NAN,NAN,0.678,NAN
7/24/2022,10:20,NAN,NAN,0.677,NAN
7/24/2022,10:30,NAN,NAN,0.676,NAN
7/24/2022,10:40,NAN,NAN,0.678,NAN
7/24/2022,10:50,NAN,NAN,0.678,NAN
7/24/2022,11:00,NAN,NAN,0.678,NAN
7/24/2022,11:10,NAN,NAN,0.677,NAN
7/24/2022,11:20,NAN,NAN,0.676,NAN
7/24/2022,11:30,NAN,NAN,0.676,NAN
7/24/2022,11:40,NAN,NAN,0.677,NAN
7/24/2022,11:50,NAN,NAN,0.677,NAN
7/24/2022,12:00,NAN,NAN,0.679,NAN
7/24/2022,12:10,NAN,NAN,0.677,NAN
7/24/2022,12:20,NAN,NAN,0.677,NAN
7/24/2022,12:30,NAN,NAN,0.676,NAN
7/24/2022,12:40,NAN,NAN,0.68,NAN
7/24/2022,12:50,NAN,NAN,0.675,NAN
7/24/2022,13:00,NAN,NAN,0.677,NAN
7/24/2022,13:10,NAN,NAN,0.677,NAN
7/24/2022,13:20,NAN,NAN,0.679,NAN
7/24/2022,13:30,NAN,NAN,0.675,NAN
7/24/2022,13:40,NAN,NAN,0.676,NAN
7/24/2022,13:50,NAN,NAN,0.676,NAN
7/24/2022,14:00,NAN,NAN,0.679,NAN
7/24/2022,14:10,NAN,NAN,0.675,NAN
7/24/2022,14:20,NAN,NAN,0.677,NAN
7/24/2022,14:30,NAN,NAN,0.678,NAN
7/24/2022,14:40,NAN,NAN,0.675,NAN
7/24/2022,14:50,NAN,NAN,0.679,NAN
7/24/2022,15:00,NAN,NAN,0.677,NAN
7/24/2022,15:10,NAN,NAN,0.678,NAN
7/24/2022,15:20,NAN,NAN,0.675,NAN
7/24/2022,15:30,NAN,NAN,0.677,NAN
7/24/2022,15:40,NAN,NAN,0.677,NAN
7/24/2022,15:50,NAN,NAN,0.68,NAN
7/24/2022,16:00,NAN,NAN,0.675,NAN
7/24/2022,16:10,NAN,NAN,0.674,NAN
7/24/2022,16:20,NAN,NAN,0.675,NAN
7/24/2022,16:30,NAN,NAN,0.676,NAN
7/24/2022,16:40,NAN,NAN,0.676,NAN
7/24/2022,16:50,NAN,NAN,0.676,NAN
7/24/2022,17:00,NAN,NAN,0.677,NAN
7/24/2022,17:10,NAN,NAN,0.675,NAN
7/24/2022,17:20,NAN,NAN,0.676,NAN
7/24/2022,17:30,NAN,NAN,0.676,NAN
7/24/2022,17:40,NAN,NAN,0.675,NAN
7/24/2022,17:50,NAN,NAN,0.676,NAN
7/24/2022,18:00,NAN,NAN,0.676,NAN
7/24/2022,18:10,NAN,NAN,0.675,NAN
7/24/2022,18:20,NAN,NAN,0.676,NAN
7/24/2022,18:30,NAN,NAN,0.676,NAN
7/24/2022,18:40,NAN,NAN,0.675,NAN
7/24/2022,18:50,NAN,NAN,0.676,NAN
7/24/2022,19:00,NAN,NAN,0.675,NAN
7/24/2022,19:10,NAN,NAN,0.676,NAN
7/24/2022,19:20,NAN,NAN,0.675,NAN
7/24/2022,19:30,NAN,NAN,0.674,NAN
7/24/2022,19:40,NAN,NAN,0.676,NAN
7/24/2022,19:50,NAN,NAN,0.675,NAN
7/24/2022,20:00,NAN,NAN,0.675,NAN
7/24/2022,20:10,NAN,NAN,0.676,NAN
7/24/2022,20:20,NAN,NAN,0.676,NAN
7/24/2022,20:30,NAN,NAN,0.676,NAN
7/24/2022,20:40,NAN,NAN,0.674,NAN
7/24/2022,20:50,NAN,NAN,0.674,NAN
7/24/2022,21:00,NAN,NAN,0.675,NAN
7/24/2022,21:10,NAN,NAN,0.675,NAN
7/24/2022,21:20,NAN,NAN,0.675,NAN
7/24/2022,21:30,NAN,NAN,0.674,NAN
7/24/2022,21:40,NAN,NAN,0.675,NAN
7/24/2022,21:50,NAN,NAN,0.676,NAN
7/24/2022,22:00,NAN,NAN,0.676,NAN
7/24/2022,22:10,NAN,NAN,0.676,NAN
7/24/2022,22:20,NAN,NAN,0.676,NAN
7/24/2022,22:30,NAN,NAN,0.676,NAN
7/24/2022,22:40,NAN,NAN,0.678,NAN
7/24/2022,22:50,NAN,NAN,0.678,NAN
7/24/2022,23:00,NAN,NAN,0.678,NAN
7/24/2022,23:10,NAN,NAN,0.678,NAN
7/24/2022,23:20,NAN,NAN,0.679,NAN
7/24/2022,23:30,NAN,NAN,0.678,NAN
7/24/2022,23:40,NAN,NAN,0.679,NAN
7/24/2022,23:50,NAN,NAN,0.678,NAN
7/25/2022,0:00,NAN,NAN,0.679,NAN
7/25/2022,0:10,NAN,NAN,0.678,NAN
7/25/2022,0:20,NAN,NAN,0.679,NAN
7/25/2022,0:30,NAN,NAN,0.677,NAN
7/25/2022,0:40,NAN,NAN,0.678,NAN
7/25/2022,0:50,NAN,NAN,0.679,NAN
7/25/2022,1:00,NAN,NAN,0.678,NAN
7/25/2022,1:10,NAN,NAN,0.678,NAN
7/25/2022,1:20,NAN,NAN,0.678,NAN
7/25/2022,1:30,NAN,NAN,0.68,NAN
7/25/2022,1:40,NAN,NAN,0.679,NAN
7/25/2022,1:50,NAN,NAN,0.678,NAN
7/25/2022,2:00,NAN,NAN,0.678,NAN
7/25/2022,2:10,NAN,NAN,0.678,NAN
7/25/2022,2:20,NAN,NAN,0.678,NAN
7/25/2022,2:30,NAN,NAN,0.678,NAN
7/25/2022,2:40,NAN,NAN,0.678,NAN
7/25/2022,2:50,NAN,NAN,0.678,NAN
7/25/2022,3:00,NAN,NAN,0.678,NAN
7/25/2022,3:10,NAN,NAN,0.678,NAN
7/25/2022,3:20,NAN,NAN,0.678,NAN
7/25/2022,3:30,NAN,NAN,0.677,NAN
7/25/2022,3:40,NAN,NAN,0.678,NAN
7/25/2022,3:50,NAN,NAN,0.677,NAN
7/25/2022,4:00,NAN,NAN,0.677,NAN
7/25/2022,4:10,NAN,NAN,0.677,NAN
7/25/2022,4:20,NAN,NAN,0.677,NAN
7/25/2022,4:30,NAN,NAN,0.677,NAN
7/25/2022,4:40,NAN,NAN,0.679,NAN
7/25/2022,4:50,NAN,NAN,0.68,NAN
7/25/2022,5:00,NAN,NAN,0.681,NAN
7/25/2022,5:10,NAN,NAN,0.68,NAN
7/25/2022,5:20,NAN,NAN,0.681,NAN
7/25/2022,5:30,NAN,NAN,0.682,NAN
7/25/2022,5:40,NAN,NAN,0.68,NAN
7/25/2022,5:50,NAN,NAN,0.682,NAN
7/25/2022,6:00,NAN,NAN,0.681,NAN
7/25/2022,6:10,NAN,NAN,0.683,NAN
7/25/2022,6:20,NAN,NAN,0.686,NAN
7/25/2022,6:30,NAN,NAN,0.69,NAN
7/25/2022,6:40,NAN,NAN,0.694,NAN
7/25/2022,6:50,NAN,NAN,0.697,NAN
7/25/2022,7:00,NAN,NAN,0.699,NAN
7/25/2022,7:10,NAN,NAN,0.703,NAN
7/25/2022,7:20,NAN,NAN,0.707,NAN
7/25/2022,7:30,NAN,NAN,0.709,NAN
7/25/2022,7:40,NAN,NAN,0.713,NAN
7/25/2022,7:50,NAN,NAN,0.716,NAN
7/25/2022,8:00,NAN,NAN,0.718,NAN
7/25/2022,8:10,NAN,NAN,0.722,NAN
7/25/2022,8:20,NAN,NAN,0.724,NAN
7/25/2022,8:30,NAN,NAN,0.727,NAN
7/25/2022,8:40,NAN,NAN,0.73,NAN
7/25/2022,8:50,NAN,NAN,0.733,NAN
7/25/2022,9:00,NAN,NAN,0.735,NAN
7/25/2022,9:10,NAN,NAN,0.739,NAN
7/25/2022,9:20,NAN,NAN,0.742,NAN
7/25/2022,9:30,NAN,NAN,0.744,NAN
7/25/2022,9:40,NAN,NAN,0.747,NAN
7/25/2022,9:50,NAN,NAN,0.749,NAN
7/25/2022,10:00,NAN,NAN,0.752,NAN
7/25/2022,10:10,NAN,NAN,0.754,NAN
7/25/2022,10:20,NAN,NAN,0.754,NAN
7/25/2022,10:30,NAN,NAN,0.761,NAN
7/25/2022,10:40,NAN,NAN,0.761,NAN
7/25/2022,10:50,NAN,NAN,0.766,NAN
7/25/2022,11:00,NAN,NAN,0.768,NAN
7/25/2022,11:10,NAN,NAN,0.77,NAN
7/25/2022,11:20,NAN,NAN,0.771,NAN
7/25/2022,11:30,NAN,NAN,0.773,NAN
7/25/2022,11:40,NAN,NAN,0.778,NAN
7/25/2022,11:50,NAN,NAN,0.78,NAN
7/25/2022,12:00,NAN,NAN,0.784,NAN
7/25/2022,12:10,NAN,NAN,0.786,NAN
7/25/2022,12:20,NAN,NAN,0.788,NAN
7/25/2022,12:30,NAN,NAN,0.791,NAN
7/25/2022,12:40,NAN,NAN,0.795,NAN
7/25/2022,12:50,NAN,NAN,0.795,NAN
7/25/2022,13:00,NAN,NAN,0.801,NAN
7/25/2022,13:10,NAN,NAN,0.803,NAN
7/25/2022,13:20,NAN,NAN,0.801,NAN
7/25/2022,13:30,NAN,NAN,0.81,NAN
7/25/2022,13:40,NAN,NAN,0.812,NAN
7/25/2022,13:50,NAN,NAN,0.816,NAN
7/25/2022,14:00,NAN,NAN,0.814,NAN
7/25/2022,14:10,NAN,NAN,0.821,NAN
7/25/2022,14:20,NAN,NAN,0.822,NAN
7/25/2022,14:30,NAN,NAN,0.823,NAN
7/25/2022,14:40,NAN,NAN,0.827,NAN
7/25/2022,14:50,NAN,NAN,0.833,NAN
7/25/2022,15:00,NAN,NAN,0.835,NAN
7/25/2022,15:10,NAN,NAN,0.836,NAN
7/25/2022,15:20,NAN,NAN,0.84,NAN
7/25/2022,15:30,NAN,NAN,0.843,NAN
7/25/2022,15:40,NAN,NAN,0.848,NAN
7/25/2022,15:50,NAN,NAN,0.852,NAN
7/25/2022,16:00,NAN,NAN,0.851,NAN
7/25/2022,16:10,NAN,NAN,0.856,NAN
7/25/2022,16:20,NAN,NAN,0.861,NAN
7/25/2022,16:30,NAN,NAN,0.863,NAN
7/25/2022,16:40,NAN,NAN,0.865,NAN
7/25/2022,16:50,NAN,NAN,0.867,NAN
7/25/2022,17:00,NAN,NAN,0.871,NAN
7/25/2022,17:10,NAN,NAN,0.874,NAN
7/25/2022,17:20,NAN,NAN,0.876,NAN
7/25/2022,17:30,NAN,NAN,0.879,NAN
7/25/2022,17:40,NAN,NAN,0.882,NAN
7/25/2022,17:50,NAN,NAN,0.884,NAN
7/25/2022,18:00,NAN,NAN,0.887,NAN
7/25/2022,18:10,NAN,NAN,0.889,NAN
7/25/2022,18:20,NAN,NAN,0.894,NAN
7/25/2022,18:30,NAN,NAN,0.896,NAN
7/25/2022,18:40,NAN,NAN,0.898,NAN
7/25/2022,18:50,NAN,NAN,0.9,NAN
7/25/2022,19:00,NAN,NAN,0.902,NAN
7/25/2022,19:10,NAN,NAN,0.907,NAN
7/25/2022,19:20,NAN,NAN,0.909,NAN
7/25/2022,19:30,NAN,NAN,0.911,NAN
7/25/2022,19:40,NAN,NAN,0.915,NAN
7/25/2022,19:50,NAN,NAN,0.916,NAN
7/25/2022,20:00,NAN,NAN,0.919,NAN
7/25/2022,20:10,NAN,NAN,0.92,NAN
7/25/2022,20:20,NAN,NAN,0.923,NAN
7/25/2022,20:30,NAN,NAN,0.926,NAN
7/25/2022,20:40,NAN,NAN,0.928,NAN
7/25/2022,20:50,NAN,NAN,0.932,NAN
7/25/2022,21:00,NAN,NAN,0.935,NAN
7/25/2022,21:10,NAN,NAN,0.938,NAN
7/25/2022,21:20,NAN,NAN,0.939,NAN
7/25/2022,21:30,NAN,NAN,0.942,NAN
7/25/2022,21:40,NAN,NAN,0.946,NAN
7/25/2022,21:50,NAN,NAN,0.946,NAN
7/25/2022,22:00,NAN,NAN,0.949,NAN
7/25/2022,22:10,NAN,NAN,0.951,NAN
7/25/2022,22:20,NAN,NAN,0.954,NAN
7/25/2022,22:30,NAN,NAN,0.957,NAN
7/25/2022,22:40,NAN,NAN,0.959,NAN
7/25/2022,22:50,NAN,NAN,0.961,NAN
7/25/2022,23:00,NAN,NAN,0.964,NAN
7/25/2022,23:10,NAN,NAN,0.966,NAN
7/25/2022,23:20,NAN,NAN,0.969,NAN
7/25/2022,23:30,NAN,NAN,0.971,NAN
7/25/2022,23:40,NAN,NAN,0.974,NAN
7/25/2022,23:50,NAN,NAN,0.976,NAN
7/26/2022,0:00,NAN,NAN,0.978,NAN
7/26/2022,0:10,NAN,NAN,0.98,NAN
7/26/2022,0:20,NAN,NAN,0.983,NAN
7/26/2022,0:30,NAN,NAN,0.985,NAN
7/26/2022,0:40,NAN,NAN,0.987,NAN
7/26/2022,0:50,NAN,NAN,0.99,NAN
7/26/2022,1:00,NAN,NAN,0.992,NAN
7/26/2022,1:10,NAN,NAN,0.995,NAN
7/26/2022,1:20,NAN,NAN,0.996,NAN
7/26/2022,1:30,NAN,NAN,0.999,NAN
7/26/2022,1:40,NAN,NAN,1,NAN
7/26/2022,1:50,NAN,NAN,1.003,NAN
7/26/2022,2:00,NAN,NAN,1.005,NAN
7/26/2022,2:10,NAN,NAN,1.007,NAN
7/26/2022,2:20,NAN,NAN,1.009,NAN
7/26/2022,2:30,NAN,NAN,1.011,NAN
7/26/2022,2:40,NAN,NAN,1.014,NAN
7/26/2022,2:50,NAN,NAN,1.016,NAN
7/26/2022,3:00,NAN,NAN,1.019,NAN
7/26/2022,3:10,NAN,NAN,1.02,NAN
7/26/2022,3:20,NAN,NAN,1.022,NAN
7/26/2022,3:30,NAN,NAN,1.024,NAN
7/26/2022,3:40,NAN,NAN,1.027,NAN
7/26/2022,3:50,NAN,NAN,1.029,NAN
7/26/2022,4:00,NAN,NAN,1.031,NAN
7/26/2022,4:10,NAN,NAN,1.032,NAN
7/26/2022,4:20,NAN,NAN,1.034,NAN
7/26/2022,4:30,NAN,NAN,1.037,NAN
7/26/2022,4:40,NAN,NAN,1.038,NAN
7/26/2022,4:50,NAN,NAN,1.041,NAN
7/26/2022,5:00,NAN,NAN,1.043,NAN
7/26/2022,5:10,NAN,NAN,1.044,NAN
7/26/2022,5:20,NAN,NAN,1.046,NAN
7/26/2022,5:30,NAN,NAN,1.048,NAN
7/26/2022,5:40,NAN,NAN,1.051,NAN
7/26/2022,5:50,NAN,NAN,1.053,NAN
7/26/2022,6:00,NAN,NAN,1.054,NAN
7/26/2022,6:10,NAN,NAN,1.055,NAN
7/26/2022,6:20,NAN,NAN,1.058,NAN
7/26/2022,6:30,NAN,NAN,1.06,NAN
7/26/2022,6:40,NAN,NAN,1.061,NAN
7/26/2022,6:50,NAN,NAN,1.063,NAN
7/26/2022,7:00,NAN,NAN,1.064,NAN
7/26/2022,7:10,NAN,NAN,1.067,NAN
7/26/2022,7:20,NAN,NAN,1.069,NAN
7/26/2022,7:30,NAN,NAN,1.07,NAN
7/26/2022,7:40,NAN,NAN,1.072,NAN
7/26/2022,7:50,NAN,NAN,1.074,NAN
7/26/2022,8:00,NAN,NAN,1.075,NAN
7/26/2022,8:10,NAN,NAN,1.078,NAN
7/26/2022,8:20,NAN,NAN,1.079,NAN
7/26/2022,8:30,NAN,NAN,1.079,NAN
7/26/2022,8:40,NAN,NAN,1.082,NAN
7/26/2022,8:50,NAN,NAN,1.084,NAN
7/26/2022,9:00,NAN,NAN,1.086,NAN
7/26/2022,9:10,NAN,NAN,1.087,NAN
7/26/2022,9:20,NAN,NAN,1.086,NAN
7/26/2022,9:30,NAN,NAN,1.091,NAN
7/26/2022,9:40,NAN,NAN,1.091,NAN
7/26/2022,9:50,NAN,NAN,1.095,NAN
7/26/2022,10:00,NAN,NAN,1.095,NAN
7/26/2022,10:10,NAN,NAN,1.096,NAN
7/26/2022,10:20,NAN,NAN,1.098,NAN
7/26/2022,10:30,NAN,NAN,1.098,NAN
7/26/2022,10:40,NAN,NAN,1.1,NAN
7/26/2022,10:50,NAN,NAN,1.1,NAN
7/26/2022,11:00,NAN,NAN,1.104,NAN
7/26/2022,11:10,NAN,NAN,1.103,NAN
7/26/2022,11:20,NAN,NAN,1.107,NAN
7/26/2022,11:30,NAN,NAN,1.108,NAN
7/26/2022,11:40,NAN,NAN,1.107,NAN
7/26/2022,11:50,NAN,NAN,1.109,NAN
7/26/2022,12:00,NAN,NAN,1.11,NAN
7/26/2022,12:10,NAN,NAN,1.113,NAN
7/26/2022,12:20,NAN,NAN,1.113,NAN
7/26/2022,12:30,NAN,NAN,1.114,NAN
7/26/2022,12:40,NAN,NAN,1.115,NAN
7/26/2022,12:50,NAN,NAN,1.113,NAN
7/26/2022,13:00,NAN,NAN,1.119,NAN
7/26/2022,13:10,NAN,NAN,1.119,NAN
7/26/2022,13:20,NAN,NAN,1.118,NAN
7/26/2022,13:30,NAN,NAN,1.12,NAN
7/26/2022,13:40,NAN,NAN,1.123,NAN
7/26/2022,13:50,NAN,NAN,1.125,NAN
7/26/2022,14:00,NAN,NAN,1.124,NAN
7/26/2022,14:10,NAN,NAN,1.124,NAN
7/26/2022,14:20,NAN,NAN,1.125,NAN
7/26/2022,14:30,NAN,NAN,1.128,NAN
7/26/2022,14:40,NAN,NAN,1.128,NAN
7/26/2022,14:50,NAN,NAN,1.13,NAN
7/26/2022,15:00,NAN,NAN,1.129,NAN
7/26/2022,15:10,NAN,NAN,1.129,NAN
7/26/2022,15:20,NAN,NAN,1.13,NAN
7/26/2022,15:30,NAN,NAN,1.132,NAN
7/26/2022,15:40,NAN,NAN,1.132,NAN
7/26/2022,15:50,NAN,NAN,1.132,NAN
7/26/2022,16:00,NAN,NAN,1.135,NAN
7/26/2022,16:10,NAN,NAN,1.135,NAN
7/26/2022,16:20,NAN,NAN,1.135,NAN
7/26/2022,16:30,NAN,NAN,1.136,NAN
7/26/2022,16:40,NAN,NAN,1.136,NAN
7/26/2022,16:50,NAN,NAN,1.137,NAN
7/26/2022,17:00,NAN,NAN,1.138,NAN
7/26/2022,17:10,NAN,NAN,1.14,NAN
7/26/2022,17:20,NAN,NAN,1.139,NAN
7/26/2022,17:30,NAN,NAN,1.138,NAN
7/26/2022,17:40,NAN,NAN,1.138,NAN
7/26/2022,17:50,NAN,NAN,1.14,NAN
7/26/2022,18:00,NAN,NAN,1.142,NAN
7/26/2022,18:10,NAN,NAN,1.142,NAN
7/26/2022,18:20,NAN,NAN,1.143,NAN
7/26/2022,18:30,NAN,NAN,1.143,NAN
7/26/2022,18:40,NAN,NAN,1.145,NAN
7/26/2022,18:50,NAN,NAN,1.144,NAN
7/26/2022,19:00,NAN,NAN,1.145,NAN
7/26/2022,19:10,NAN,NAN,1.145,NAN
7/26/2022,19:20,NAN,NAN,1.146,NAN
7/26/2022,19:30,NAN,NAN,1.147,NAN
7/26/2022,19:40,NAN,NAN,1.147,NAN
7/26/2022,19:50,NAN,NAN,1.148,NAN
7/26/2022,20:00,NAN,NAN,1.149,NAN
7/26/2022,20:10,NAN,NAN,1.15,NAN
7/26/2022,20:20,NAN,NAN,1.149,NAN
7/26/2022,20:30,NAN,NAN,1.149,NAN
7/26/2022,20:40,NAN,NAN,1.149,NAN
7/26/2022,20:50,NAN,NAN,1.15,NAN
7/26/2022,21:00,NAN,NAN,1.15,NAN
7/26/2022,21:10,NAN,NAN,1.15,NAN
7/26/2022,21:20,NAN,NAN,1.15,NAN
7/26/2022,21:30,NAN,NAN,1.151,NAN
7/26/2022,21:40,NAN,NAN,1.15,NAN
7/26/2022,21:50,NAN,NAN,1.151,NAN
7/26/2022,22:00,NAN,NAN,1.152,NAN
7/26/2022,22:10,NAN,NAN,1.151,NAN
7/26/2022,22:20,NAN,NAN,1.151,NAN
7/26/2022,22:30,NAN,NAN,1.151,NAN
7/26/2022,22:40,NAN,NAN,1.152,NAN
7/26/2022,22:50,NAN,NAN,1.152,NAN
7/26/2022,23:00,NAN,NAN,1.153,NAN
7/26/2022,23:10,NAN,NAN,1.153,NAN
7/26/2022,23:20,NAN,NAN,1.153,NAN
7/26/2022,23:30,NAN,NAN,1.153,NAN
7/26/2022,23:40,NAN,NAN,1.153,NAN
7/26/2022,23:50,NAN,NAN,1.153,NAN
7/27/2022,0:00,NAN,NAN,1.152,NAN
7/27/2022,0:10,NAN,NAN,1.152,NAN
7/27/2022,0:20,NAN,NAN,1.152,NAN
7/27/2022,0:30,NAN,NAN,1.152,NAN
7/27/2022,0:40,NAN,NAN,1.152,NAN
7/27/2022,0:50,NAN,NAN,1.153,NAN
7/27/2022,1:00,NAN,NAN,1.152,NAN
7/27/2022,1:10,NAN,NAN,1.151,NAN
7/27/2022,1:20,NAN,NAN,1.152,NAN
7/27/2022,1:30,NAN,NAN,1.151,NAN
7/27/2022,1:40,NAN,NAN,1.152,NAN
7/27/2022,1:50,NAN,NAN,1.152,NAN
7/27/2022,2:00,NAN,NAN,1.152,NAN
7/27/2022,2:10,NAN,NAN,1.152,NAN
7/27/2022,2:20,NAN,NAN,1.152,NAN
7/27/2022,2:30,NAN,NAN,1.151,NAN
7/27/2022,2:40,NAN,NAN,1.152,NAN
7/27/2022,2:50,NAN,NAN,1.15,NAN
7/27/2022,3:00,NAN,NAN,1.149,NAN
7/27/2022,3:10,NAN,NAN,1.149,NAN
7/27/2022,3:20,NAN,NAN,1.15,NAN
7/27/2022,3:30,NAN,NAN,1.15,NAN
7/27/2022,3:40,NAN,NAN,1.15,NAN
7/27/2022,3:50,NAN,NAN,1.149,NAN
7/27/2022,4:00,NAN,NAN,1.15,NAN
7/27/2022,4:10,NAN,NAN,1.151,NAN
7/27/2022,4:20,NAN,NAN,1.15,NAN
7/27/2022,4:30,NAN,NAN,1.151,NAN
7/27/2022,4:40,NAN,NAN,1.15,NAN
7/27/2022,4:50,NAN,NAN,1.151,NAN
7/27/2022,5:00,NAN,NAN,1.151,NAN
7/27/2022,5:10,NAN,NAN,1.151,NAN
7/27/2022,5:20,NAN,NAN,1.149,NAN
7/27/2022,5:30,NAN,NAN,1.147,NAN
7/27/2022,5:40,NAN,NAN,1.147,NAN
7/27/2022,5:50,NAN,NAN,1.147,NAN
7/27/2022,6:00,NAN,NAN,1.146,NAN
7/27/2022,6:10,NAN,NAN,1.146,NAN
7/27/2022,6:20,NAN,NAN,1.146,NAN
7/27/2022,6:30,NAN,NAN,1.144,NAN
7/27/2022,6:40,NAN,NAN,1.145,NAN
7/27/2022,6:50,NAN,NAN,1.144,NAN
7/27/2022,7:00,NAN,NAN,1.142,NAN
7/27/2022,7:10,NAN,NAN,1.143,NAN
7/27/2022,7:20,NAN,NAN,1.143,NAN
7/27/2022,7:30,NAN,NAN,1.144,NAN
7/27/2022,7:40,NAN,NAN,1.142,NAN
7/27/2022,7:50,NAN,NAN,1.142,NAN
7/27/2022,8:00,NAN,NAN,1.141,NAN
7/27/2022,8:10,NAN,NAN,1.142,NAN
7/27/2022,8:20,NAN,NAN,1.142,NAN
7/27/2022,8:30,NAN,NAN,1.141,NAN
7/27/2022,8:40,NAN,NAN,1.141,NAN
7/27/2022,8:50,NAN,NAN,1.142,NAN
7/27/2022,9:00,NAN,NAN,1.141,NAN
7/27/2022,9:10,NAN,NAN,1.142,NAN
7/27/2022,9:20,NAN,NAN,1.141,NAN
7/27/2022,9:30,NAN,NAN,1.141,NAN
7/27/2022,9:40,NAN,NAN,1.141,NAN
7/27/2022,9:50,NAN,NAN,1.14,NAN
7/27/2022,10:00,NAN,NAN,1.141,NAN
7/27/2022,10:10,NAN,NAN,1.139,NAN
7/27/2022,10:20,NAN,NAN,1.138,NAN
7/27/2022,10:30,NAN,NAN,1.14,NAN
7/27/2022,10:40,NAN,NAN,1.137,NAN
7/27/2022,10:50,NAN,NAN,1.137,NAN
7/27/2022,11:00,NAN,NAN,1.139,NAN
7/27/2022,11:10,NAN,NAN,1.138,NAN
7/27/2022,11:20,NAN,NAN,1.137,NAN
7/27/2022,11:30,NAN,NAN,1.135,NAN
7/27/2022,11:40,NAN,NAN,1.136,NAN
7/27/2022,11:50,NAN,NAN,1.136,NAN
7/27/2022,12:00,NAN,NAN,1.133,NAN
7/27/2022,12:10,NAN,NAN,1.132,NAN
7/27/2022,12:20,NAN,NAN,1.133,NAN
7/27/2022,12:30,NAN,NAN,1.133,NAN
7/27/2022,12:40,NAN,NAN,1.131,NAN
7/27/2022,12:50,NAN,NAN,1.131,NAN
7/27/2022,13:00,NAN,NAN,1.133,NAN
7/27/2022,13:10,NAN,NAN,1.129,NAN
7/27/2022,13:20,NAN,NAN,1.129,NAN
7/27/2022,13:30,NAN,NAN,1.126,NAN
7/27/2022,13:40,NAN,NAN,1.126,NAN
7/27/2022,13:50,NAN,NAN,1.125,NAN
7/27/2022,14:00,NAN,NAN,1.125,NAN
7/27/2022,14:10,NAN,NAN,1.125,NAN
7/27/2022,14:20,NAN,NAN,1.124,NAN
7/27/2022,14:30,NAN,NAN,1.121,NAN
7/27/2022,14:40,NAN,NAN,1.124,NAN
7/27/2022,14:50,NAN,NAN,1.122,NAN
7/27/2022,15:00,NAN,NAN,1.119,NAN
7/27/2022,15:10,NAN,NAN,1.118,NAN
7/27/2022,15:20,NAN,NAN,1.117,NAN
7/27/2022,15:30,NAN,NAN,1.118,NAN
7/27/2022,15:40,NAN,NAN,1.115,NAN
7/27/2022,15:50,NAN,NAN,1.115,NAN
7/27/2022,16:00,NAN,NAN,1.114,NAN
7/27/2022,16:10,NAN,NAN,1.115,NAN
7/27/2022,16:20,NAN,NAN,1.113,NAN
7/27/2022,16:30,NAN,NAN,1.116,NAN
7/27/2022,16:40,NAN,NAN,1.113,NAN
7/27/2022,16:50,NAN,NAN,1.11,NAN
7/27/2022,17:00,NAN,NAN,1.109,NAN
